ABEV3	1.1947186221120368e-06
BBSE3	2.0122710057007535e-07
BVMF3	1.7111983444133967e-06
BRML3	2.228213156279774e-07
BBDC3	3.99845131334556e-07
BBDC4	6.646978081925082e-07
BRAP4	2.0647701813420428e-06
BBAS3	7.022185948302087e-07
BRKM5	9.183785766071259e-07
BRFS3	-5.733678082868701e-07
CCRO3	1.043528377559077e-06
CMIG4	3.303991992977411e-07
CIEL3	-4.4862190645005124e-07
CPLE6	-2.1534903208144702e-07
CSAN3	-1.1343190681741687e-07
CPFE3	5.171047586074809e-07
CYRE3	7.545075994857724e-07
ECOR3	2.1020674669264818e-06
ELET3	-1.6040816155188637e-08
ELET6	-5.403790615793121e-07
EMBR3	1.177821429278715e-07
ENBR3	9.259983493072924e-07
EGIE3	-3.700768555220216e-08
EQTL3	7.212528479903733e-07
ESTC3	4.532153582769869e-06
FIBR3	2.4741784714293757e-06
GGBR4	-5.512222692932473e-08
GOAU4	7.309700610102059e-07
HYPE3	8.104611356660572e-07
ITSA4	1.0236916036142865e-06
ITUB4	8.716884223497063e-07
JBSS3	-9.81266498762338e-07
KLBN11	5.88319598531188e-07
KROT3	2.455920405193565e-06
RENT3	4.051601294863468e-06
LAME4	2.3043613892043172e-07
LREN3	2.0537041331221506e-06
MRFG3	1.599977631562387e-06
MRVE3	1.1633733986371848e-06
MULT3	1.372345236092596e-06
NATU3	1.587546799493964e-06
PCAR4	1.9275731921928246e-06
PETR3	-1.6300335545540284e-06
PETR4	-8.529023599558117e-07
QUAL3	4.289812086597555e-06
RADL3	8.392116829810034e-07
SBSP3	2.995387969787424e-07
SANB11	-4.686436355151148e-07
CSNA3	-2.0754505699375444e-06
SMLE3	2.9004789976267514e-06
SUZB5	1.9068589311539441e-06
VIVT4	6.167925202164604e-07
TIMP3	1.9954358605792728e-06
UGPA3	8.822475400382629e-07
USIM5	2.4410731568962005e-06
VALE3	6.686270792490553e-07
VALE5	4.0283331685829645e-07
WEGE3	2.529306494758309e-06
