ABEV3	-1.6374252721721423e-06
BBSE3	1.1177502372003355e-06
BVMF3	1.7030982144761392e-06
BRML3	3.617578232040497e-06
BBDC3	3.6797711202541096e-06
BBDC4	4.772158085177493e-06
BRAP4	1.5744835578571853e-05
BBAS3	1.2706372379367494e-05
BRKM5	1.0984748554281716e-05
BRFS3	-1.496598947324483e-06
CCRO3	5.601936963365406e-07
CMIG4	4.654423971586363e-06
CTIP3	1.962535778893343e-06
CIEL3	-3.1116167398639446e-06
CPLE6	3.099511890841817e-06
CSAN3	5.187798688436518e-06
CPFE3	2.568342354796142e-06
CYRE3	6.537814993348755e-06
ECOR3	2.250474558734173e-06
ELET3	1.084224360223412e-05
EMBR3	6.695077289818852e-07
ENBR3	4.0800979777800857e-07
EQTL3	3.4848915321210923e-06
ESTC3	-1.351669144382005e-06
FIBR3	4.019469684662378e-06
GGBR4	1.4794651512945442e-05
GOAU4	2.104503881300599e-05
HYPE3	3.27798562902924e-06
ITSA4	4.935973549709649e-06
ITUB4	5.234203694953182e-06
JBSS3	5.150452221705631e-06
KLBN11	-5.666263793421944e-07
KROT3	-2.2139965191323105e-07
RENT3	2.9904208222051096e-06
LAME4	1.3823230877596669e-06
LREN3	6.064872072441694e-07
MRFG3	4.026478969610045e-06
MRVE3	3.888177329512867e-06
MULT3	2.384659325117062e-06
NATU3	1.0539183028802897e-06
PCAR4	5.270679578958431e-06
PETR3	6.670231060180732e-06
PETR4	9.268471452944126e-06
QUAL3	2.764696519041698e-06
RADL3	8.335140433008232e-07
RUMO3	9.509961967670406e-06
SBSP3	3.399727845092009e-06
SANB11	1.1213744260690776e-05
CSNA3	6.165965799258543e-06
SMLE3	2.6360624685506284e-06
SUZB5	2.222543047361185e-06
VIVT4	2.113948990741385e-06
TIMP3	6.769802225441902e-06
UGPA3	-3.736886000661969e-07
USIM5	1.932310811471672e-05
VALE3	1.2611214344893351e-05
VALE5	1.6209596058444972e-05
WEGE3	4.751110062799356e-06
