ABEV3	-8.017747278796941e-07
BBSE3	-3.807630807060631e-08
BVMF3	2.407415777806661e-07
BRML3	1.2470248598559219e-06
BBDC3	1.5002906274513058e-06
BBDC4	2.2790471748953845e-06
BRAP4	1.0838625519111472e-05
BBAS3	7.334434093456124e-06
BRKM5	6.9351325001787795e-06
BRFS3	-2.906682784566038e-06
CCRO3	-1.5006939264838404e-08
CMIG4	3.5982853203530205e-06
CIEL3	-3.4473366633384004e-06
CPLE6	1.1536793886884648e-06
CSAN3	2.4955958152013567e-06
CPFE3	1.65262848589995e-06
CYRE3	2.7044458808193975e-06
ECOR3	1.737577404486729e-06
ELET3	2.8663442784467886e-06
EMBR3	4.28125094061649e-06
ENBR3	3.921074959671025e-09
EGIE3	-1.6666086127206166e-06
EQTL3	9.476787795636792e-07
ESTC3	-1.7500215077423108e-06
FIBR3	4.311505072819601e-06
GGBR4	6.615000064240497e-06
GOAU4	1.1422495182758638e-05
HYPE3	7.402068466433157e-07
ITSA4	2.5210459648261696e-06
ITUB4	2.6303274875762775e-06
JBSS3	1.3156368460599013e-06
KLBN11	-2.854351667406663e-07
KROT3	-7.17655820407642e-07
RENT3	1.5411950796852965e-07
LAME4	-1.7971179624520827e-06
LREN3	-8.841610992133373e-08
MRFG3	1.8174086105285994e-06
MRVE3	1.6534821698684927e-06
MULT3	6.190498163644899e-07
NATU3	-1.1802560331785239e-06
PCAR4	2.4588351820205753e-06
PETR3	2.474713614381482e-06
PETR4	4.343349974153655e-06
QUAL3	-1.0639007947952704e-06
RADL3	-1.4532723049591346e-06
SBSP3	1.4510790566658484e-06
SANB11	6.618546872454983e-06
CSNA3	1.3304513375775293e-06
SMLE3	2.4489052493654564e-06
SUZB5	3.601482331473327e-06
VIVT4	-6.30978687637351e-07
TIMP3	2.4467016077794463e-06
UGPA3	-9.142387648505516e-07
USIM5	4.47940636791518e-06
VALE3	7.810021620695865e-06
VALE5	9.942436641482471e-06
WEGE3	2.2856833003418553e-06
