ABEV3	1.649523534311312e-07
BBSE3	8.34812645819038e-07
BVMF3	3.4353811313656667e-06
BRML3	8.17238265432323e-07
BBDC3	1.2576150209695765e-06
BBDC4	1.8736725766505454e-06
BRAP4	2.5542964420992852e-06
BBAS3	1.097038681294456e-06
BRKM5	-3.467577922279292e-07
BRFS3	-1.2359286977210996e-06
CCRO3	2.778522151046564e-06
CMIG4	-6.728537406514314e-07
CESP6	-1.950903205981028e-06
CTIP3	1.4593405529632587e-06
CIEL3	-9.677280248488774e-08
CPLE6	-4.629964138354788e-07
CSAN3	2.791402699811671e-06
CPFE3	2.6580188090973492e-06
CYRE3	1.5717965173551854e-06
ECOR3	3.3519327997720207e-06
EMBR3	-3.2545264770907614e-06
ENBR3	9.005561971921073e-07
EQTL3	2.6440767451722734e-06
ESTC3	1.173702779094424e-06
FIBR3	-5.0318136065340825e-06
GGBR4	2.1875821182331684e-06
GOAU4	1.7066136973210136e-07
HYPE3	2.6454792400021354e-06
ITSA4	4.679041970205255e-07
ITUB4	1.1657813491459202e-06
JBSS3	-1.980455374653541e-06
KLBN11	-2.3873576411967206e-06
KROT3	3.0143013673400372e-06
RENT3	2.317249087735258e-06
LAME4	-5.510551479860559e-08
LREN3	2.5093262316906053e-06
MRFG3	-4.900661067447999e-07
MRVE3	2.9541771712769026e-06
MULT3	2.984114854504349e-06
NATU3	5.497917927514562e-07
PCAR4	-5.221036597879982e-07
PETR3	3.495703637276353e-06
PETR4	3.1924961076016482e-06
QUAL3	1.6800080409337091e-06
RADL3	3.731866689741505e-06
RUMO3	-8.626505077234102e-07
SBSP3	4.113652460837185e-06
SANB11	2.297125282745914e-06
CSNA3	6.146641241643325e-06
SMLE3	4.224806084700951e-06
SUZB5	-2.2069710085513525e-06
VIVT4	7.346862959631851e-07
TIMP3	-1.0912715038964108e-06
TBLE3	6.340670870455383e-07
UGPA3	9.594214039808111e-07
USIM5	7.33904121439656e-07
VALE3	1.7681230187202132e-06
VALE5	1.2203540171460335e-06
WEGE3	6.23830878394654e-07
