ABEV3	2.729616269650984e-07
BBSE3	9.051236596387218e-08
BVMF3	-4.6327304648876716e-07
BRML3	-6.168312763289529e-07
BBDC3	2.4641360461973366e-07
BBDC4	2.1901862912040562e-07
BRAP4	1.7348095305772205e-06
BBAS3	3.804854499708702e-08
BRKM5	-9.468143140178409e-07
BRFS3	8.672221627919389e-07
CCRO3	-4.329174741587043e-07
CMIG4	2.605994469283533e-07
CESP6	1.9849354519223407e-07
CTIP3	-4.710794527966753e-07
CIEL3	4.558817720685683e-07
CPLE6	6.63621815665405e-07
CSAN3	-6.697423271485099e-07
CPFE3	-4.0563592381756806e-07
CYRE3	-6.093238017010247e-08
ECOR3	6.301435369707062e-07
EMBR3	-3.1099317120030793e-09
ENBR3	-1.0625690006008598e-07
EQTL3	-3.667853913352553e-07
ESTC3	5.493760616498442e-07
FIBR3	8.732325399941907e-07
GGBR4	6.212599193898751e-07
GOAU4	1.9809330264088574e-06
HYPE3	-1.381817681602828e-06
ITSA4	2.0727432724087508e-07
ITUB4	1.4323018788793202e-07
JBSS3	1.193508112621966e-06
KLBN11	3.838557391590441e-07
KROT3	-4.377110955298608e-07
RENT3	-2.4502495188761394e-07
LAME4	2.7190736772040975e-08
LREN3	1.4616674688656937e-07
MRFG3	3.5222534291241327e-07
MRVE3	-1.3595405364359951e-06
MULT3	-2.5599938461569444e-07
NATU3	-5.201406081239855e-07
PCAR4	6.371393189742813e-07
PETR3	3.763308305534391e-07
PETR4	5.513264621641463e-07
QUAL3	5.184862208049734e-07
RADL3	-3.318701826241278e-07
RUMO3	1.6665969943147974e-06
SBSP3	-7.756939305361071e-07
SANB11	-2.1536303275558373e-07
CSNA3	-1.1287112966167768e-06
SMLE3	-5.093781868583991e-07
SUZB5	5.314708124391936e-07
VIVT4	1.1674094673017446e-08
TIMP3	2.650081224163605e-07
TBLE3	-2.2567816465824797e-07
UGPA3	1.8574886714809548e-07
USIM5	2.3184684031925697e-06
VALE3	1.1931489061340267e-06
VALE5	1.275463064170111e-06
WEGE3	4.6445168019971873e-07
