ABEV3	-3.813874891264946e-08
BBSE3	-3.5100616062597476e-08
BVMF3	2.166045005926475e-07
BRML3	7.05756656811675e-08
BBDC3	2.9125601463591387e-08
BBDC4	6.79739111962872e-08
BRAP4	-1.8589375529247576e-07
BBAS3	-8.046190237093364e-10
BRKM5	3.035340597900296e-08
BRFS3	-2.1017561888547504e-07
CCRO3	1.1100776624303253e-07
CMIG4	-1.238781731512925e-07
CESP6	-1.330733376015316e-07
CTIP3	1.1838823436830532e-07
CIEL3	-1.227763566698797e-07
CPLE6	-2.077744017826401e-07
CSAN3	1.9576603006899958e-07
CPFE3	1.5626792976628325e-07
CYRE3	6.685859376242454e-08
ECOR3	1.4660094681988532e-08
EMBR3	-1.9956301235869314e-07
ENBR3	3.9600995030117765e-08
EQTL3	1.5510948748355786e-07
ESTC3	-2.0071565258760347e-07
FIBR3	-4.6820242251287794e-07
GGBR4	-6.477554162911211e-08
GOAU4	-2.9606840998795544e-07
HYPE3	2.9385459625684024e-07
ITSA4	-8.843517483287026e-09
ITUB4	3.994487226697937e-08
JBSS3	-3.231130500183391e-07
KLBN11	-2.1565372959390742e-07
KROT3	1.179721777730162e-07
RENT3	1.0493003678304302e-07
LAME4	-3.124251231120686e-08
LREN3	6.879497248805743e-08
MRFG3	-4.5257777885256704e-08
MRVE3	2.9790033069400344e-07
MULT3	1.5596205733142803e-07
NATU3	1.019650086898476e-07
PCAR4	-1.657917894102445e-07
PETR3	3.588377227553481e-08
PETR4	-2.134143277429258e-08
QUAL3	-7.368238493078079e-08
RADL3	2.1335791879260437e-07
RUMO3	-6.184908182033091e-07
SBSP3	3.049679826839881e-07
SANB11	1.169379172142768e-07
CSNA3	3.558594650150771e-07
SMLE3	1.6364996425749943e-07
SUZB5	-2.6136069209521977e-07
VIVT4	4.308296890622343e-08
TIMP3	-1.3857297844744272e-07
UGPA3	-1.8288632976045337e-08
USIM5	-5.463760146378586e-07
VALE3	-1.286135452773223e-07
VALE5	-1.834669081077907e-07
WEGE3	-6.875108853697075e-08
