ABEV3	-2.212029291132075e-08
BBSE3	1.1998192107649708e-07
BVMF3	1.832281521453019e-06
BRML3	6.584214408927804e-07
BBDC3	6.92836058468495e-07
BBDC4	9.33844701976329e-07
BRAP4	3.940578011444312e-07
BBAS3	4.558172660770409e-07
BRKM5	-4.884260130966349e-07
BRFS3	-1.1569183061498732e-06
CCRO3	9.68176988135113e-07
CMIG4	8.12137762479336e-08
CESP6	-4.0914443215298665e-07
CTIP3	7.327936485516759e-07
CIEL3	-5.441020070124264e-07
CPLE6	-4.684143401157694e-07
CSAN3	1.39307193813459e-06
CPFE3	1.329570167199606e-06
CYRE3	9.646746648996196e-07
ECOR3	8.283242276351485e-07
EMBR3	-1.7507890957435907e-06
ENBR3	3.7206306209673397e-07
EQTL3	1.3143533668294266e-06
ESTC3	-6.694420352968528e-07
FIBR3	-3.363290895391661e-06
GGBR4	5.561472813191935e-07
GOAU4	-2.75741808244823e-07
HYPE3	1.6842163897903063e-06
ITSA4	2.128122930281944e-07
ITUB4	5.346840219648362e-07
JBSS3	-1.6894966916140121e-06
KLBN11	-1.484908042045923e-06
KROT3	1.0985037488793862e-06
RENT3	1.1943589450557125e-06
LAME4	-2.489494766482134e-07
LREN3	9.734027217883256e-07
MRFG3	-2.8771024799402823e-07
MRVE3	1.933688841535113e-06
MULT3	1.4675473758965858e-06
NATU3	6.31228981826984e-07
PCAR4	-4.436622014922139e-07
PETR3	8.415620512726621e-07
PETR4	6.52031912602046e-07
QUAL3	1.954820948875646e-07
RADL3	1.8940829624631166e-06
RUMO3	-3.1599811882755523e-06
SBSP3	2.1900775697106427e-06
SANB11	8.72743707554387e-07
CSNA3	3.2662880626026263e-06
SMLE3	1.188317929722553e-06
SUZB5	-2.0326034760432323e-06
VIVT4	6.044183350408106e-07
TIMP3	-3.3887338358326335e-07
UGPA3	2.3534993176999783e-07
USIM5	-1.3205137290903202e-06
VALE3	7.524876517482701e-08
VALE5	-1.5360487288606472e-07
WEGE3	-3.8543476651775424e-07
