ABEV3	-4.0035145853392144e-08
BBSE3	-1.383397622276469e-07
BVMF3	9.77516333966641e-07
BRML3	6.742539818523863e-07
BBDC3	3.7473347240446995e-07
BBDC4	4.801976870465976e-07
BRAP4	4.702130154256402e-06
BBAS3	2.153501713489011e-06
BRKM5	2.447648988651091e-06
BRFS3	-2.025596082545555e-06
CCRO3	3.4772157898294727e-07
CMIG4	5.960016081659953e-07
CIEL3	-1.994070203971478e-06
CPLE6	-7.423530681813056e-07
CSAN3	-3.4546239409119756e-08
CPFE3	8.458666328226354e-07
CYRE3	1.5043090928387296e-06
ECOR3	1.3693877086494636e-06
ELET3	-1.7992825633242049e-06
ELET6	-1.7306614122283169e-06
EMBR3	2.9607635765117035e-07
ENBR3	-1.4864048499263915e-07
EGIE3	-7.103288698573546e-07
EQTL3	7.174857801936284e-07
ESTC3	-9.270530514210958e-08
FIBR3	2.016397237494764e-06
GGBR4	9.123061853860806e-07
GOAU4	2.1352266460007066e-06
HYPE3	7.697418299018954e-07
ITSA4	1.0297917950243584e-06
ITUB4	8.061999088794599e-07
JBSS3	-1.488430160012301e-06
KLBN11	-2.696870947805508e-07
KROT3	6.337584454396044e-08
RENT3	1.5163792864139027e-06
LAME4	-1.2160684453119363e-06
LREN3	1.013052763912329e-06
MRFG3	1.1768734690844925e-06
MRVE3	1.4657067340521697e-06
MULT3	8.325998639706171e-07
NATU3	1.1655059614535158e-09
PCAR4	1.7988935745455799e-06
PETR3	-7.312104725837897e-07
PETR4	-8.305992361747904e-09
QUAL3	2.3796606433875577e-06
RADL3	3.615701605034811e-07
SBSP3	5.67529700220436e-07
SANB11	1.4016803536038268e-06
CSNA3	-1.4467636967258779e-06
SMLE3	2.0470781122928617e-06
SUZB5	1.8123523137909423e-06
VIVT4	2.043799086330084e-07
TIMP3	1.9770460342352035e-06
UGPA3	1.9028875078292387e-07
USIM5	2.284211001908405e-06
VALE3	2.8242759595709666e-06
VALE5	3.44918445456856e-06
WEGE3	1.1443587960836716e-06
