ABEV3	7.254341338996058e-07
BBSE3	2.098532319525925e-06
BVMF3	7.223360561110056e-06
BRML3	1.64659006426721e-06
BBDC3	3.86097885305027e-06
BBDC4	4.758002665749992e-06
BRAP4	8.092462546918813e-06
BBAS3	4.62631297128717e-06
BRKM5	-1.740355978044731e-06
BRFS3	-1.7556745753345032e-06
CCRO3	4.392616006722059e-06
CMIG4	3.489523545061735e-06
CTIP3	2.3883288717239738e-06
CIEL3	-5.119934025891104e-07
CPLE6	2.316290342678598e-06
CSAN3	5.623754200911272e-06
CPFE3	5.319030238739542e-06
CYRE3	4.199856874119775e-06
ECOR3	7.1019231486521834e-06
EMBR3	-7.830977354709487e-06
ENBR3	1.896144777408499e-06
EQTL3	4.990926816753244e-06
ESTC3	1.3180124927697936e-06
FIBR3	-1.0757815768670316e-05
GGBR4	7.498907404623253e-06
GOAU4	7.224488245660475e-06
HYPE3	4.366681500661389e-06
ITSA4	2.1389074713103928e-06
ITUB4	3.667752256055676e-06
JBSS3	-2.744853210194008e-06
KLBN11	-4.315605814500372e-06
KROT3	5.655447971693762e-06
RENT3	6.693775605385432e-06
LAME4	-7.137307284770966e-07
LREN3	4.638572380960483e-06
MRFG3	-1.0472024140391824e-06
MRVE3	5.4310513633502924e-06
MULT3	5.616281002708022e-06
NATU3	2.39680892190092e-06
PCAR4	1.402282968039282e-06
PETR3	7.4406769018202495e-06
PETR4	8.383339954024948e-06
QUAL3	3.8320647764799105e-06
RADL3	6.582668508718389e-06
RUMO3	6.465585564266086e-07
SBSP3	6.488632159327737e-06
SANB11	4.93248657783883e-06
CSNA3	1.192324863164785e-05
SMLE3	6.354919912961382e-06
SUZB5	-6.181866382401843e-06
VIVT4	3.3485666835067967e-06
TIMP3	1.2632528939769938e-06
UGPA3	2.1817444062687692e-06
USIM5	6.196126049950601e-06
VALE3	4.040362271279563e-06
VALE5	4.531704381976529e-06
WEGE3	4.008522866002243e-07
