DATE	NEGCODE	NAME	SECTOR	WEIGHT	FORWARDReturn
2017-08-30	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0019	0.15701219512195128
2017-08-30	VALE3	Vale S.A.	Basic Materials	0.03734	-0.07542224810716375
2017-08-30	VALE5	Vale S.A	Basic Materials	0.047270000000000006	-0.0708161321054302
2017-08-30	WEGE3	WEG S.A.	Industrial Goods	0.00932	0.022308438409311217
2017-08-02	ABEV3	Ambev S.A.	Consumer Goods	0.07299	0.024742268041237137
2017-08-02	BBSE3	BB Seguridade Participações S.A.	Financial	0.01857	-0.012585400934915421
2017-08-02	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.035750000000000004	0.06072106261859588
2017-08-02	BRML3	BR Malls Participações S.A.	Financial	0.00801	0.0036900369003689247
2017-08-02	BBDC3	Banco Bradesco S.A.	Financial	0.01581	0.06633986928104578
2017-08-02	BBDC4	Banco Bradesco S.A.	Financial	0.08244	0.08688630490956065
2017-08-02	BRAP4	Bradespar S.A.	Financial	0.00407	0.14545454545454542
2017-08-02	BBAS3	Banco do Brasil S.A.	Financial	0.03726	0.022637795275590594
2017-08-02	BRKM5	Braskem S.A.	Basic Materials	0.00836	-0.01158003088008242
2017-08-02	BRFS3	BRF S.A.	Consumer Goods	0.028370000000000003	0.08279430789133255
2017-08-02	CCRO3	CCR S.A.	Industrial Goods	0.018269999999999998	0.005217391304347818
2017-08-02	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00681	-0.0149597238204832
2017-08-02	CIEL3	Cielo S.A.	Technology	0.02491	-0.0949878738884397
2017-08-02	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00256	0.103605313092979
2017-08-02	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00512	0.07422969187675066
2017-08-02	CPFE3	CPFL Energia S.A.	Utilities	0.01111	0.009307520476545048
2017-08-02	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00297	0.046325878594249206
2017-08-02	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	-0.00748362956033677
2017-08-02	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00436	0.37928464977645315
2017-08-02	ELET6	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00454	0.32242424242424245
2017-08-02	EMBR3	Embraer S.A.	Industrial Goods	0.01043	0.141304347826087
2017-08-02	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0028899999999999998	0.03517241379310344
2017-08-02	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00641	-0.008368200836820203
2017-08-02	EQTL3	Equatorial Energia S.A.	Utilities	0.010549999999999999	0.09014232999472857
2017-08-02	ESTC3	Estácio Participações S.A.	Services	0.00508	0.34769230769230774
2017-08-02	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00624	0.20358071036673395
2017-08-02	GGBR4	Gerdau S.A.	Basic Materials	0.00777	0.0873965041398345
2017-08-02	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00255	0.06505576208178449
2017-08-02	HYPE3	Hypera S.A.	Healthcare	0.011080000000000001	0.006478008864643754
2017-08-02	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03535	0.07349896480331253
2017-08-02	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.11452999999999999	0.050642673521850874
2017-08-02	JBSS3	JBS S.A.	Consumer Goods	0.0147	0.15304798962386518
2017-08-02	KLBN11	Klabin S.A.	Basic Materials	0.00649	0.07616099071207434
2017-08-02	KROT3	Kroton Educacional S.A.	Services	0.01942	0.1754966887417219
2017-08-02	RENT3	Localiza Rent a Car S.A.	Services	0.00651	0.12272727272727281
2017-08-02	LAME4	Lojas Americanas S.A.	Services	0.010409999999999999	0.11083591331269367
2017-08-02	LREN3	Lojas Renner S.A.	Services	0.017390000000000003	0.029999999999999954
2017-08-02	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00266	0.11556240369799692
2017-08-02	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00413	-0.053003533568904596
2017-08-02	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00498	-0.006622516556291322
2017-08-02	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00482	0.19784603111288396
2017-08-02	PCAR4	Companhia Brasileira de Distribuição	Services	0.0103	-0.037490029247540455
2017-08-02	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.03599	-0.010691375623663478
2017-08-02	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.05331	-0.004441154700222095
2017-08-02	QUAL3	Qualicorp S.A.	Healthcare	0.00471	0.04360902255639106
2017-08-02	RADL3	Raia Drogasil S.A.	Healthcare	0.012430000000000002	-0.017317246273953143
2017-08-02	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.009210000000000001	-0.06460099386144405
2017-08-02	SANB11	BCO Santander(Brasil) S.A.	Financial	0.0097	0.06843100189035925
2017-08-02	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00431	0.11473272490221653
2017-08-02	SMLE3	Smiles S.A.	Consumer Goods	0.00366	0.05875058130522387
2017-08-02	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.004699999999999999	0.11617458279845959
2017-08-02	VIVT4	Telefônica Brasil S.A.	Technology	0.01816	0.04390243902439025
2017-08-02	TIMP3	TIM Participações S.A.	Technology	0.00767	0.034545454545454615
2017-08-02	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02553	0.032185523541812956
2017-08-02	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0019	0.19272727272727266
2017-08-02	VALE3	Vale S.A.	Basic Materials	0.03734	0.10382513661202199
2017-08-02	VALE5	Vale S.A	Basic Materials	0.047270000000000006	0.08999653859466936
2017-08-02	WEGE3	WEG S.A.	Industrial Goods	0.00932	0.05635245901639352
2017-07-05	ABEV3	Ambev S.A.	Consumer Goods	0.07299	0.06476399560922062
2017-07-05	BBSE3	BB Seguridade Participações S.A.	Financial	0.01857	0.009071117561683599
2017-07-05	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.035750000000000004	0.06357214934409677
2017-07-05	BRML3	BR Malls Participações S.A.	Financial	0.00801	0.12448132780082986
2017-07-05	BBDC3	Banco Bradesco S.A.	Financial	0.01581	0.10389610389610399
2017-07-05	BBDC4	Banco Bradesco S.A.	Financial	0.08244	0.0967056323060574
2017-07-05	BRAP4	Bradespar S.A.	Financial	0.00407	0.11271676300578033
2017-07-05	BBAS3	Banco do Brasil S.A.	Financial	0.03726	0.1218255428781744
2017-07-05	BRKM5	Braskem S.A.	Basic Materials	0.00836	0.13162492719860208
2017-07-05	BRFS3	BRF S.A.	Consumer Goods	0.028370000000000003	-0.011003070624360279
2017-07-05	CCRO3	CCR S.A.	Industrial Goods	0.018269999999999998	0.023131672597864802
2017-07-05	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00681	0.04447115384615375
2017-07-05	CIEL3	Cielo S.A.	Technology	0.02491	0.018526142445450776
2017-07-05	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00256	0.07244607244607248
2017-07-05	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00512	0.052786788557947696
2017-07-05	CPFE3	CPFL Energia S.A.	Utilities	0.01111	0.0143504531722054
2017-07-05	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00297	0.1444241316270567
2017-07-05	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	0.027884615384615303
2017-07-05	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00436	-0.015407190022010334
2017-07-05	ELET6	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00454	-0.04734411085450348
2017-07-05	EMBR3	Embraer S.A.	Industrial Goods	0.01043	-0.003821656050955333
2017-07-05	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0028899999999999998	0.01540616246498604
2017-07-05	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00641	0.05534294966146608
2017-07-05	EQTL3	Equatorial Energia S.A.	Utilities	0.010549999999999999	0.03850364963503649
2017-07-05	ESTC3	Estácio Participações S.A.	Services	0.00508	0.3
2017-07-05	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00624	0.0424443106562313
2017-07-05	GGBR4	Gerdau S.A.	Basic Materials	0.00777	0.02644003777148247
2017-07-05	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00255	0.04873294346978558
2017-07-05	HYPE3	Hypera S.A.	Healthcare	0.011080000000000001	0.03529827038475115
2017-07-05	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03535	0.0615384615384616
2017-07-05	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.11452999999999999	0.0504995949230353
2017-07-05	JBSS3	JBS S.A.	Consumer Goods	0.0147	0.19349845201238391
2017-07-05	KLBN11	Klabin S.A.	Basic Materials	0.00649	-0.02710843373493993
2017-07-05	KROT3	Kroton Educacional S.A.	Services	0.01942	0.006666666666666643
2017-07-05	RENT3	Localiza Rent a Car S.A.	Services	0.00651	0.15536105032822745
2017-07-05	LAME4	Lojas Americanas S.A.	Services	0.010409999999999999	0.15604867573371495
2017-07-05	LREN3	Lojas Renner S.A.	Services	0.017390000000000003	0.07991360691144704
2017-07-05	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00266	-0.05668604651162786
2017-07-05	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00413	0.05833956619296942
2017-07-05	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00498	0.12106060606060598
2017-07-05	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00482	-0.016862745098039204
2017-07-05	PCAR4	Companhia Brasileira de Distribuição	Services	0.0103	0.17457838850718288
2017-07-05	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.03599	0.07427258805513008
2017-07-05	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.05331	0.10647010647010638
2017-07-05	QUAL3	Qualicorp S.A.	Healthcare	0.00471	0.09267170555372989
2017-07-05	RADL3	Raia Drogasil S.A.	Healthcare	0.012430000000000002	-0.0022659679932020478
2017-07-05	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.009210000000000001	0.07241379310344835
2017-07-05	SANB11	BCO Santander(Brasil) S.A.	Financial	0.0097	0.036442006269592465
2017-07-05	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00431	0.0864022662889519
2017-07-05	SMLE3	Smiles S.A.	Consumer Goods	0.00366	0.05322448979591845
2017-07-05	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.004699999999999999	0.10889679715302486
2017-07-05	VIVT4	Telefônica Brasil S.A.	Technology	0.01816	0.03831755120017622
2017-07-05	TIMP3	TIM Participações S.A.	Technology	0.00767	0.09235352532274078
2017-07-05	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02553	-0.08535801516904487
2017-07-05	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0019	0.160337552742616
2017-07-05	VALE3	Vale S.A.	Basic Materials	0.03734	0.07535430349118562
2017-07-05	VALE5	Vale S.A	Basic Materials	0.047270000000000006	0.07238307349665922
2017-07-05	WEGE3	WEG S.A.	Industrial Goods	0.00932	0.0778575372722253
2017-06-06	ABEV3	Ambev S.A.	Consumer Goods	0.07299	-0.04457262716308345
2017-06-06	BBSE3	BB Seguridade Participações S.A.	Financial	0.01857	-0.08133333333333338
2017-06-06	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.035750000000000004	0.06846361185983825
2017-06-06	BRML3	BR Malls Participações S.A.	Financial	0.00801	-0.02032520325203252
2017-06-06	BBDC3	Banco Bradesco S.A.	Financial	0.01581	0.034328358208955155
2017-06-06	BBDC4	Banco Bradesco S.A.	Financial	0.08244	0.03368729403149036
2017-06-06	BRAP4	Bradespar S.A.	Financial	0.00407	0.13878222709818985
2017-06-06	BBAS3	Banco do Brasil S.A.	Financial	0.03726	-0.04297287777386399
2017-06-06	BRKM5	Braskem S.A.	Basic Materials	0.00836	0.008813160987074155
2017-06-06	BRFS3	BRF S.A.	Consumer Goods	0.028370000000000003	-0.09995393827729164
2017-06-06	CCRO3	CCR S.A.	Industrial Goods	0.018269999999999998	0.028676021964612497
2017-06-06	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00681	0.06530089628681186
2017-06-06	CIEL3	Cielo S.A.	Technology	0.02491	0.08244206773618529
2017-06-06	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00256	-0.1097826086956522
2017-06-06	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00512	-0.014244186046511686
2017-06-06	CPFE3	CPFL Energia S.A.	Utilities	0.01111	0.006461421512732867
2017-06-06	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00297	0.010156971375807889
2017-06-06	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	0.09589041095890412
2017-06-06	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00436	0.024812030075187973
2017-06-06	ELET6	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00454	-0.026419336706014554
2017-06-06	EMBR3	Embraer S.A.	Industrial Goods	0.01043	-0.01071203528670447
2017-06-06	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0028899999999999998	0.04005826656955564
2017-06-06	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00641	0.025045262522631208
2017-06-06	EQTL3	Equatorial Energia S.A.	Utilities	0.010549999999999999	0.04182509505703414
2017-06-06	ESTC3	Estácio Participações S.A.	Services	0.00508	-0.09420289855072457
2017-06-06	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00624	-0.1267087276550999
2017-06-06	GGBR4	Gerdau S.A.	Basic Materials	0.00777	0.11826821541710657
2017-06-06	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00255	0.16590909090909078
2017-06-06	HYPE3	Hypera S.A.	Healthcare	0.011080000000000001	-0.03803056027164689
2017-06-06	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03535	0.024774774774774643
2017-06-06	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.11452999999999999	0.02832546514856993
2017-06-06	JBSS3	JBS S.A.	Consumer Goods	0.0147	-0.18227848101265826
2017-06-06	KLBN11	Klabin S.A.	Basic Materials	0.00649	-0.01600474214582096
2017-06-06	KROT3	Kroton Educacional S.A.	Services	0.01942	0.0729613733905579
2017-06-06	RENT3	Localiza Rent a Car S.A.	Services	0.00651	0.04816513761467893
2017-06-06	LAME4	Lojas Americanas S.A.	Services	0.010409999999999999	-0.04641638225255971
2017-06-06	LREN3	Lojas Renner S.A.	Services	0.017390000000000003	0.027366863905325518
2017-06-06	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00266	0.03770739064856712
2017-06-06	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00413	0.012112036336108883
2017-06-06	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00498	0.017262638717632624
2017-06-06	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00482	-0.22327139811148336
2017-06-06	PCAR4	Companhia Brasileira de Distribuição	Services	0.0103	-0.0651094890510948
2017-06-06	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.03599	-0.06647605432451749
2017-06-06	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.05331	-0.07359635811836107
2017-06-06	QUAL3	Qualicorp S.A.	Healthcare	0.00471	0.04034188034188033
2017-06-06	RADL3	Raia Drogasil S.A.	Healthcare	0.012430000000000002	-0.05373894398284649
2017-06-06	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.009210000000000001	0.06975184439973167
2017-06-06	SANB11	BCO Santander(Brasil) S.A.	Financial	0.0097	-0.00931677018633548
2017-06-06	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00431	0.0696969696969697
2017-06-06	SMLE3	Smiles S.A.	Consumer Goods	0.00366	-0.03238546603475509
2017-06-06	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.004699999999999999	-0.09704370179948585
2017-06-06	VIVT4	Telefônica Brasil S.A.	Technology	0.01816	-0.026372212692967495
2017-06-06	TIMP3	TIM Participações S.A.	Technology	0.00767	0.02860061287027591
2017-06-06	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02553	-0.018670367099785416
2017-06-06	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0019	0.19095477386934678
2017-06-06	VALE3	Vale S.A.	Basic Materials	0.03734	0.08841234010534242
2017-06-06	VALE5	Vale S.A	Basic Materials	0.047270000000000006	0.07416267942583744
2017-06-06	WEGE3	WEG S.A.	Industrial Goods	0.00932	-0.03464818763326237
2017-05-09	ABEV3	Ambev S.A.	Consumer Goods	0.07299	0.0063324538258575725
2017-05-09	BBSE3	BB Seguridade Participações S.A.	Financial	0.01857	-0.005634736493205227
2017-05-09	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.035750000000000004	-0.047741273100616
2017-05-09	BRML3	BR Malls Participações S.A.	Financial	0.00801	-0.046511627906976716
2017-05-09	BBDC3	Banco Bradesco S.A.	Financial	0.01581	-0.09885675857431062
2017-05-09	BBDC4	Banco Bradesco S.A.	Financial	0.08244	-0.11846352485474505
2017-05-09	BRAP4	Bradespar S.A.	Financial	0.00407	-0.028251599147121595
2017-05-09	BBAS3	Banco do Brasil S.A.	Financial	0.03726	-0.12376543209876538
2017-05-09	BRKM5	Braskem S.A.	Basic Materials	0.00836	-0.022120080436656222
2017-05-09	BRFS3	BRF S.A.	Consumer Goods	0.028370000000000003	-0.00023025558369785886
2017-05-09	CCRO3	CCR S.A.	Industrial Goods	0.018269999999999998	-0.08944444444444441
2017-05-09	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00681	-0.13222222222222227
2017-05-09	CIEL3	Cielo S.A.	Technology	0.02491	-0.06304801670146129
2017-05-09	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.00256	0.01620029455081006
2017-05-09	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00512	-0.07001892403352267
2017-05-09	CPFE3	CPFL Energia S.A.	Utilities	0.01111	0.012312427856868037
2017-05-09	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00297	-0.1720183486238532
2017-05-09	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0017399999999999998	-0.04527162977867196
2017-05-09	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00436	-0.19442761962447005
2017-05-09	ELET6	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00454	-0.07919254658385098
2017-05-09	EMBR3	Embraer S.A.	Industrial Goods	0.01043	0.02851587815942965
2017-05-09	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.0028899999999999998	0.01628423390081426
2017-05-09	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00641	-0.026725403817914734
2017-05-09	EQTL3	Equatorial Energia S.A.	Utilities	0.010549999999999999	-0.05565529622980254
2017-05-09	ESTC3	Estácio Participações S.A.	Services	0.00508	-0.09508196721311486
2017-05-09	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00624	0.28296795952782466
2017-05-09	GGBR4	Gerdau S.A.	Basic Materials	0.00777	-0.010449320794148342
2017-05-09	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.00255	0.009174311926605512
2017-05-09	HYPE3	Hypera S.A.	Healthcare	0.011080000000000001	-0.0363219895287958
2017-05-09	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03535	-0.114656031904287
2017-05-09	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.11452999999999999	-0.07405502699922865
2017-05-09	JBSS3	JBS S.A.	Consumer Goods	0.0147	-0.2850678733031674
2017-05-09	KLBN11	Klabin S.A.	Basic Materials	0.00649	0.04717566728739923
2017-05-09	KROT3	Kroton Educacional S.A.	Services	0.01942	-0.09748224661071658
2017-05-09	RENT3	Localiza Rent a Car S.A.	Services	0.00651	-0.06437768240343347
2017-05-09	LAME4	Lojas Americanas S.A.	Services	0.010409999999999999	-0.1551326412918108
2017-05-09	LREN3	Lojas Renner S.A.	Services	0.017390000000000003	-0.03806474564212025
2017-05-09	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00266	-0.11600000000000002
2017-05-09	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.00413	-0.128052805280528
2017-05-09	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00498	-0.05683965692687906
2017-05-09	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.00482	-0.01765409934171165
2017-05-09	PCAR4	Companhia Brasileira de Distribuição	Services	0.0103	-0.05216549052165485
2017-05-09	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.03599	-0.059811827956989284
2017-05-09	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.05331	-0.06789250353606795
2017-05-09	QUAL3	Qualicorp S.A.	Healthcare	0.00471	0.20271381578947367
2017-05-09	RADL3	Raia Drogasil S.A.	Healthcare	0.012430000000000002	0.08129256629473988
2017-05-09	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.009210000000000001	-0.022295081967213106
2017-05-09	SANB11	BCO Santander(Brasil) S.A.	Financial	0.0097	-0.06565107000362709
2017-05-09	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00431	-0.1081081081081082
2017-05-09	SMLE3	Smiles S.A.	Consumer Goods	0.00366	-0.08658008658008659
2017-05-09	SUZB5	Suzano Papel e Celulose S.A.	Consumer Goods	0.004699999999999999	0.16119402985074627
2017-05-09	VIVT4	Telefônica Brasil S.A.	Technology	0.01816	-0.009766454352441632
2017-05-09	TIMP3	TIM Participações S.A.	Technology	0.00767	-0.044878048780487886
2017-05-09	UGPA3	Ultrapar Participações S.A.	Basic Materials	0.02553	0.07237554112554105
2017-05-09	USIM5	Usinas Siderúrgicas de Minas Gerais S.A.	Basic Materials	0.0019	-0.05011933174224353
2017-05-09	VALE3	Vale S.A.	Basic Materials	0.03734	0.0030188679245282376
2017-05-09	VALE5	Vale S.A	Basic Materials	0.047270000000000006	-0.008695652173913139
2017-05-09	WEGE3	WEG S.A.	Industrial Goods	0.00932	-0.0021276595744680396
2017-04-06	ABEV3	Ambev S.A.	Consumer Goods	0.07156	0.05394883203559504
2017-04-06	BBSE3	BB Seguridade Participações S.A.	Financial	0.01894	0.05195258019525809
2017-04-06	BVMF3	B3 S.A. - Brasil, Bolsa, Balcão	Financial	0.029609999999999997	0.01723237597911237
2017-04-06	BRML3	BR Malls Participações S.A.	Financial	0.006840000000000001	-0.08962597035991529
2017-04-06	BBDC3	Banco Bradesco S.A.	Financial	0.0165	-0.0549729901493486
2017-04-06	BBDC4	Banco Bradesco S.A.	Financial	0.07666	-0.024559193954659983
2017-04-06	BRAP4	Bradespar S.A.	Financial	0.0033900000000000002	-0.09633911368015413
2017-04-06	BBAS3	Banco do Brasil S.A.	Financial	0.0342	-0.007352941176470649
2017-04-06	BRKM5	Braskem S.A.	Basic Materials	0.009170000000000001	0.0632254123396457
2017-04-06	BRFS3	BRF S.A.	Consumer Goods	0.03701	0.14440052700922257
2017-04-06	CCRO3	CCR S.A.	Industrial Goods	0.013389999999999999	0.022727272727272645
2017-04-06	CMIG4	Companhia Energética de Minas Gerais	Utilities	0.00627	-0.07312049433573643
2017-04-06	CIEL3	Cielo S.A.	Technology	0.02579	-0.15935415935415934
2017-04-06	CPLE6	Companhia Paranaense de Energia - COPEL	Utilities	0.0027500000000000003	-0.11703511053315999
2017-04-06	CSAN3	Cosan S.A. Indústria e Comércio	Basic Materials	0.00582	-0.0258098498814853
2017-04-06	CPFE3	CPFL Energia S.A.	Utilities	0.00822	0.007364341085271229
2017-04-06	CYRE3	Cyrela Brazil Realty S.A. Empreendimentos e Participações	Industrial Goods	0.00255	-0.0015267175572518759
2017-04-06	ECOR3	EcoRodovias Infraestrutura e Logística S.A.	Industrial Goods	0.0016	0.1044444444444444
2017-04-06	ELET3	Centrais Elétricas Brasileiras S.A. - Eletrobras	Utilities	0.00598	0.03381340012523487
2017-04-06	EMBR3	Embraer S.A.	Industrial Goods	0.01161	-0.108092485549133
2017-04-06	ENBR3	EDP - Energias do Brasil S.A.	Utilities	0.00314	-0.0036873156342183415
2017-04-06	EGIE3	Engie Brasil Energia S.A.	Utilities	0.00715	-0.028807758128921994
2017-04-06	EQTL3	Equatorial Energia S.A.	Utilities	0.010860000000000002	-0.05336505778382054
2017-04-06	ESTC3	Estácio Participações S.A.	Services	0.00479	0.12962962962962973
2017-04-06	FIBR3	Fibria Celulose S.A.	Consumer Goods	0.00732	0.02382596685082865
2017-04-06	GGBR4	Gerdau S.A.	Basic Materials	0.009300000000000001	-0.0859598853868195
2017-04-06	GOAU4	Metalurgica Gerdau S.A.	Basic Materials	0.0028799999999999997	-0.03325942350332583
2017-04-06	HYPE3	Hypera S.A.	Healthcare	0.010589999999999999	0.04765169694892002
2017-04-06	ITSA4	Itaúsa - Investimentos Itaú S.A.	Financial	0.03094	0.05913410770855319
2017-04-06	ITUB4	Itaú Unibanco Holding S.A.	Financial	0.10640000000000001	0.03129143463272341
2017-04-06	JBSS3	JBS S.A.	Consumer Goods	0.01796	0.16315789473684217
2017-04-06	KLBN11	Klabin S.A.	Basic Materials	0.00779	0.08120805369127511
2017-04-06	KROT3	Kroton Educacional S.A.	Services	0.01877	0.12818645302257828
2017-04-06	RENT3	Localiza Rent a Car S.A.	Services	0.00496	0.08498253783469147
2017-04-06	LAME4	Lojas Americanas S.A.	Services	0.008960000000000001	0.09056603773584902
2017-04-06	LREN3	Lojas Renner S.A.	Services	0.014879999999999999	-0.0031914893617021227
2017-04-06	MRFG3	Marfrig Global Foods S.A.	Consumer Goods	0.00211	0.3204225352112677
2017-04-06	MRVE3	MRV Engenharia e Participações S.A.	Industrial Goods	0.0030499999999999998	0.029911624745071346
2017-04-06	MULT3	Multiplan Empreendimentos Imobiliários S.A.	Financial	0.00462	0.02825112107623319
2017-04-06	NATU3	Natura Cosméticos S.A.	Consumer Goods	0.0039900000000000005	0.13288135593220346
2017-04-06	PCAR4	Companhia Brasileira de Distribuição	Services	0.00847	0.21605249873801105
2017-04-06	PETR3	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.046340000000000006	-0.026178010471204098
2017-04-06	PETR4	Petróleo Brasileiro S.A. - Petrobras	Basic Materials	0.06011999999999999	-0.026841018582243553
2017-04-06	QUAL3	Qualicorp S.A.	Healthcare	0.00413	0.18982387475538154
2017-04-06	RADL3	Raia Drogasil S.A.	Healthcare	0.01205	0.14539419087136937
2017-04-06	SBSP3	Companhia de Saneamento Básico do Estado de São Paulo - SABESP	Utilities	0.00961	-0.08160192713038243
2017-04-06	SANB11	BCO Santander(Brasil) S.A.	Financial	0.01134	0.09665871121718375
2017-04-06	CSNA3	Companhia Siderúrgica Nacional	Basic Materials	0.00655	-0.14549653579676672
2017-04-06	SMLE3	Smiles S.A.	Consumer Goods	0.0025700000000000002	0.07776049766718507
