2015-10-06	3.32
2015-10-07	3.39
2015-10-08	3.67
2015-10-09	3.73
2015-10-13	3.3
2015-10-14	3.3
2015-10-15	3.36
2015-10-16	3.33
2015-10-19	3.21
2015-10-20	3.11
2015-10-21	3.01
2015-10-22	3.07
2015-10-23	3.07
2015-10-26	3.04
2015-10-27	3.04
2015-10-28	2.91
2015-10-29	2.81
2015-10-30	2.78
2015-11-03	2.93
2015-11-04	2.91
2015-11-05	2.9
2015-11-06	2.77
2015-11-09	2.72
2015-11-10	2.7
2015-11-11	2.79
2015-11-12	2.78
2015-11-13	2.63
2015-11-16	2.55
2015-11-17	2.46
2015-11-18	2.82
2015-11-19	2.64
2015-11-23	2.52
2015-11-24	2.62
2015-11-25	2.59
2015-11-26	2.56
2015-11-27	2.5
2015-11-30	2.2
2015-12-01	2.03
2015-12-02	2.05
2015-12-03	2.07
2015-12-04	1.98
2015-12-07	1.9
2015-12-08	1.8
2015-12-09	1.83
2015-12-10	1.85
2015-12-11	1.8
2015-12-14	1.74
2015-12-15	1.68
2015-12-16	1.6
2015-12-17	1.52
2015-12-18	1.45
2015-12-21	1.53
2015-12-22	1.51
2015-12-23	1.55
2015-12-28	1.58
2015-12-29	1.55
2015-12-30	1.55
2016-01-04	1.46
2016-01-05	1.34
2016-01-06	1.22
2016-01-07	1.15
2016-01-08	1.18
2016-01-11	1.2
2016-01-12	1.15
2016-01-13	1.03
2016-01-14	1.04
2016-01-15	0.96
2016-01-18	1.02
2016-01-19	1.01
2016-01-20	1.02
2016-01-21	0.98
2016-01-22	1.0
2016-01-26	0.97
2016-01-27	0.9
2016-01-28	0.86
2016-01-29	0.85
2016-02-01	0.96
2016-02-02	0.94
2016-02-03	0.96
2016-02-04	1.02
2016-02-05	1.01
2016-02-10	0.97
2016-02-11	0.85
2016-02-12	0.85
2016-02-15	0.9
2016-02-16	0.94
2016-02-17	1.0
2016-02-18	0.87
2016-02-19	0.88
2016-02-22	0.91
2016-02-23	0.93
2016-02-24	0.91
2016-02-25	0.92
2016-02-26	0.89
2016-02-29	0.9
2016-03-01	0.91
2016-03-02	0.94
2016-03-03	1.27
2016-03-04	1.36
2016-03-07	1.46
2016-03-08	1.55
2016-03-09	1.92
2016-03-10	2.11
2016-03-11	2.02
2016-03-14	1.85
2016-03-15	1.56
2016-03-16	1.73
2016-03-17	1.91
2016-03-18	1.91
2016-03-21	1.95
2016-03-22	1.92
2016-03-23	1.76
2016-03-24	1.83
2016-03-28	1.86
2016-03-29	1.82
2016-03-30	1.83
2016-03-31	1.81
2016-04-01	1.79
2016-04-04	1.65
2016-04-05	1.6
2016-04-06	1.45
2016-04-07	1.47
2016-04-08	1.68
2016-04-11	1.79
2016-04-12	1.99
2016-04-13	2.22
2016-04-14	2.0
2016-04-15	2.1
2016-04-18	2.07
2016-04-19	2.29
2016-04-20	2.51
2016-04-22	2.6
2016-04-25	2.33
2016-04-26	2.4
2016-04-27	2.58
2016-04-28	2.46
2016-04-29	2.5
2016-05-02	2.49
2016-05-03	2.3
2016-05-04	2.43
2016-05-05	2.36
2016-05-06	2.33
2016-05-09	2.12
2016-05-10	2.33
2016-05-11	2.38
2016-05-12	2.32
2016-05-13	2.19
2016-05-16	2.18
2016-05-17	2.16
2016-05-18	2.03
2016-05-19	1.88
2016-05-20	1.83
2016-05-23	1.74
2016-05-24	1.7
2016-05-25	1.74
2016-05-27	1.7
2016-05-30	1.66
2016-05-31	1.67
2016-06-01	1.66
2016-06-02	1.72
2016-06-03	1.82
2016-06-06	1.92
2016-06-07	1.88
2016-06-08	2.1
2016-06-09	1.99
2016-06-10	1.79
2016-06-13	1.77
2016-06-14	1.67
2016-06-15	2.05
2016-06-16	2.01
2016-06-17	2.06
2016-06-20	2.08
2016-06-21	2.11
2016-06-22	2.14
2016-06-23	2.21
2016-06-24	2.05
2016-06-27	2.02
2016-06-28	2.05
2016-06-29	2.02
2016-06-30	1.97
2016-07-01	2.08
2016-07-04	2.12
2016-07-05	2.03
2016-07-06	2.07
2016-07-07	2.02
2016-07-08	2.04
2016-07-11	2.07
2016-07-12	2.13
2016-07-13	2.15
2016-07-14	2.17
2016-07-15	2.35
2016-07-18	2.53
2016-07-19	2.42
2016-07-20	2.49
2016-07-21	2.74
2016-07-22	2.81
2016-07-25	2.87
2016-07-26	3.04
2016-07-27	3.31
2016-07-28	3.39
2016-07-29	3.75
2016-08-01	3.84
2016-08-02	3.61
2016-08-03	3.96
2016-08-04	3.96
2016-08-05	3.86
2016-08-08	3.68
2016-08-09	3.8
2016-08-10	3.67
2016-08-11	3.78
2016-08-12	3.72
2016-08-15	3.94
2016-08-16	3.87
2016-08-17	3.91
2016-08-18	3.88
2016-08-19	3.84
2016-08-22	3.61
2016-08-23	3.73
2016-08-24	3.43
2016-08-25	3.36
2016-08-26	3.58
2016-08-29	3.43
2016-08-30	3.38
2016-08-31	3.47
2016-09-01	3.44
2016-09-02	3.79
2016-09-05	3.85
2016-09-06	3.9
2016-09-08	4.04
2016-09-09	3.85
2016-09-12	3.89
2016-09-13	3.59
2016-09-14	3.57
2016-09-15	3.55
2016-09-16	3.42
2016-09-19	3.37
2016-09-20	3.4
2016-09-21	3.65
2016-09-22	3.61
2016-09-23	3.57
2016-09-26	3.53
2016-09-27	3.43
2016-09-28	3.65
2016-09-29	3.65
2016-09-30	3.53
2016-10-03	3.57
2016-10-04	3.58
2016-10-05	3.72
2016-10-06	3.65
2016-10-07	3.75
2016-10-10	3.78
2016-10-11	3.71
2016-10-13	3.55
2016-10-14	3.56
2016-10-17	3.58
2016-10-18	3.65
2016-10-19	3.68
2016-10-20	3.72
2016-10-21	3.96
2016-10-24	4.08
2016-10-25	4.18
2016-10-26	4.11
2016-10-27	4.16
2016-10-28	4.63
2016-10-31	4.51
2016-11-01	4.27
2016-11-03	4.0
2016-11-04	3.88
2016-11-07	4.23
2016-11-08	4.26
2016-11-09	4.28
2016-11-10	4.25
2016-11-11	3.92
2016-11-14	4.22
2016-11-16	3.96
2016-11-17	3.94
2016-11-18	3.99
2016-11-21	4.09
2016-11-22	4.21
2016-11-23	4.53
2016-11-24	4.41
2016-11-25	4.44
2016-11-28	4.58
2016-11-29	4.3
2016-11-30	4.15
2016-12-01	4.02
2016-12-02	3.97
2016-12-05	4.04
2016-12-06	4.01
2016-12-07	4.16
2016-12-08	4.12
2016-12-09	4.0
2016-12-12	3.92
2016-12-13	3.96
2016-12-14	3.85
2016-12-15	4.05
2016-12-16	3.97
2016-12-19	3.88
2016-12-20	3.93
2016-12-21	4.04
2016-12-22	3.96
2016-12-23	3.95
2016-12-26	4.0
2016-12-27	4.1
2016-12-28	4.07
2016-12-29	4.1
2017-01-02	4.08
2017-01-03	4.29
2017-01-04	4.55
2017-01-05	4.6
2017-01-06	4.47
2017-01-09	4.5
2017-01-10	4.52
2017-01-11	4.43
2017-01-12	4.54
2017-01-13	4.55
2017-01-16	4.78
2017-01-17	4.72
2017-01-18	4.63
2017-01-19	4.58
2017-01-20	4.82
2017-01-23	5.22
2017-01-24	5.15
2017-01-26	5.04
2017-01-27	5.19
2017-01-30	5.03
2017-01-31	5.25
2017-02-01	5.25
2017-02-02	5.22
2017-02-03	5.19
2017-02-06	5.1
2017-02-07	5.08
2017-02-08	5.1
2017-02-09	5.08
2017-02-10	5.37
2017-02-13	5.44
2017-02-14	5.45
2017-02-15	5.52
2017-02-16	5.46
2017-02-17	5.45
2017-02-20	5.45
2017-02-21	5.41
2017-02-22	5.28
2017-02-23	5.03
2017-02-24	4.93
2017-03-01	5.01
2017-03-02	4.97
2017-03-03	5.19
2017-03-06	5.12
2017-03-07	4.97
2017-03-08	4.76
2017-03-09	4.84
2017-03-10	4.64
2017-03-13	4.72
2017-03-14	4.65
2017-03-15	4.89
2017-03-16	4.71
2017-03-17	4.43
2017-03-20	4.47
2017-03-21	4.14
2017-03-22	4.2
2017-03-23	4.17
2017-03-24	4.05
2017-03-27	4.4
2017-03-28	4.34
2017-03-29	4.44
2017-03-30	4.42
2017-03-31	4.44
2017-04-03	4.37
2017-04-04	4.31
2017-04-05	4.11
2017-04-06	3.94
2017-04-07	4.02
2017-04-10	4.06
2017-04-11	3.97
2017-04-12	3.79
2017-04-13	3.7
2017-04-17	3.99
2017-04-18	3.96
2017-04-19	3.96
2017-04-20	4.04
2017-04-24	4.03
2017-04-25	4.05
2017-04-26	4.27
2017-04-27	4.15
2017-04-28	4.26
2017-05-02	4.41
2017-05-03	4.24
2017-05-04	4.02
2017-05-05	4.18
2017-05-08	4.1
2017-05-09	4.19
2017-05-10	4.3
2017-05-11	4.28
2017-05-12	4.14
2017-05-15	4.39
2017-05-16	4.5
2017-05-17	4.4
2017-05-18	3.69
2017-05-19	3.9
2017-05-22	3.89
2017-05-23	4.01
2017-05-24	4.05
2017-05-25	4.07
2017-05-26	4.06
2017-05-29	4.09
2017-05-30	4.09
2017-05-31	3.97
2017-06-01	3.9
2017-06-02	3.96
2017-06-05	3.93
2017-06-06	3.98
2017-06-07	3.96
2017-06-08	4.01
2017-06-09	3.95
2017-06-12	3.94
2017-06-13	3.94
2017-06-14	3.96
2017-06-16	3.99
2017-06-19	3.98
2017-06-20	3.9
2017-06-21	3.94
2017-06-22	4.03
2017-06-23	4.2
2017-06-26	4.38
2017-06-27	4.37
2017-06-28	4.5
2017-06-29	4.52
2017-06-30	4.6
2017-07-03	4.7
2017-07-04	4.67
2017-07-05	4.74
2017-07-06	4.84
2017-07-07	4.85
2017-07-10	4.92
2017-07-11	5.0
2017-07-12	5.07
2017-07-13	5.02
2017-07-14	5.0
2017-07-17	5.0
2017-07-18	4.93
2017-07-19	5.0
2017-07-20	4.92
2017-07-21	4.95
2017-07-24	5.05
2017-07-25	5.1
2017-07-26	4.97
2017-07-27	5.02
2017-07-28	5.14
2017-07-31	5.17
2017-08-01	5.28
2017-08-02	5.5
2017-08-03	5.52
2017-08-04	5.51
2017-08-07	5.8
2017-08-08	5.86
2017-08-09	5.82
2017-08-10	5.89
2017-08-11	5.87
2017-08-14	5.81
2017-08-15	5.7
2017-08-16	5.91
2017-08-17	5.97
2017-08-18	6.03
2017-08-21	6.01
2017-08-22	6.24
2017-08-23	6.48
2017-08-24	6.75
2017-08-25	6.62
2017-08-28	6.5
2017-08-29	6.54
2017-08-30	6.56
2017-08-31	6.89
2017-09-01	7.6
2017-09-04	8.2
2017-09-05	8.07
2017-09-06	8.33
2017-09-08	8.13
2017-09-11	8.53
2017-09-12	8.5
2017-09-13	8.46
2017-09-14	8.43
2017-09-15	8.68
2017-09-18	9.3
2017-09-19	9.2
2017-09-20	9.35
2017-09-21	9.52
2017-09-22	9.4
2017-09-25	8.23
2017-09-26	8.36
2017-09-27	7.97
2017-09-28	7.59
2017-09-29	7.78
2017-10-02	7.89
2017-10-03	8.66
2017-10-04	9.02
2017-10-05	8.96
2017-10-06	9.35
2017-10-09	9.18
2017-10-10	9.45
2017-10-11	9.7
2017-10-13	10.32
2017-10-16	10.28
2017-10-17	9.95
2017-10-18	9.66
2017-10-19	10.09
